lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
NW15,19.0068,19.1194,225,230,1,2,0.5,0.011261,0.016654,-0.005393,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.0017199
NW15,19.1194,19.232,230,235,1,2,0.5,0.011261,0.016042,-0.0047805,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.232,19.3446,235,240,1,2,0.5,0.011261,0.015504,-0.0042431,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.3446,19.4572,240,245,1,2,0.5,0.011261,0.015031,-0.0037693,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.4572,19.5749,245,250,1,2,0.5,0.011767,0.014608,-0.0028404,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.5749,19.6957,250,255,1,2,0.5,0.012077,0.014222,-0.0021452,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.6957,19.8164,255,260,1,2,0.5,0.012077,0.013866,-0.0017886,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.8164,19.9372,260,265,1,2,0.5,0.012077,0.013538,-0.0014607,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,19.9372,20.0577,265,270,1,2,0.5,0.012049,0.01325,-0.0012009,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.0577,20.1779,270,275,1,2,0.5,0.012019,0.013025,-0.0010059,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.1779,20.2981,275,280,1,2,0.5,0.012019,0.012889,-0.0008701,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.2981,20.4183,280,285,1,2,0.5,0.012019,0.012869,-0.00084989,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.4183,20.5392,285,290,0.68,2,0.34,0.0082244,0.012985,-0.0047606,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.5392,20.6618,290,295,0,2,0,0,0.013248,-0.013248,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.6618,20.7843,295,300,0,2,0,0,0.013662,-0.013662,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.7843,20.9069,300,305,0,2,0,0,0.014217,-0.014217,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,20.9069,21.0275,305,310,0.48,2,0.24,0.0057917,0.014896,-0.0091042,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.0275,21.1422,310,315,2,2,1,0.022936,0.015675,0.0072611,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.1422,21.2569,315,320,2,2,1,0.022936,0.016528,0.0064077,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.2569,21.3716,320,325,2,2,1,0.022936,0.017431,0.0055049,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.3716,21.4862,325,330,2,2,1,0.022936,0.018361,0.0045747,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.4862,21.6014,330,335,1.12,2,0.56,0.012896,0.019301,-0.0064046,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.6014,21.7166,335,340,1,2,0.5,0.011521,0.020237,-0.0087166,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.7166,21.8318,340,345,1,2,0.5,0.011521,0.021166,-0.0096453,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.8318,21.947,345,350,1,2,0.5,0.011521,0.02209,-0.01057,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,21.947,22.0597,350,355,1,2,0.5,0.011273,0.02302,-0.011747,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.0597,22.1704,355,360,1,2,0.5,0.011062,0.023965,-0.012903,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.1704,22.281,360,365,1,2,0.5,0.011062,0.02494,-0.013878,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.281,22.3916,365,370,1,2,0.5,0.011062,0.025955,-0.014893,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.3916,22.5025,370,375,1.08,2,0.54,0.011975,0.02702,-0.015044,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.5025,22.6262,375,380,5,2,2.5,0.061881,0.028201,0.03368,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.6262,22.75,380,385,5,2,2.5,0.061881,0.0295,0.032381,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,22.75,22.8738,385,390,5,2,2.5,0.061881,0.030894,0.030987,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
